model,fold,index,pred,true,adduct_type,adduct_code,class_code
GNN,1,18,177.14669254125127,175.34285,[M-H]-,1,5.0
GNN,1,19,132.6563135186923,131.77374,[M-H]-,1,3.0
GNN,1,20,184.41444696976086,179.08037,[M-H]-,1,5.0
GNN,1,21,158.12892766484123,156.76472,[M-H]-,1,2.0
GNN,1,22,142.13494429339337,139.51434,[M-H]-,1,3.0
GNN,1,23,155.9995138521925,152.19966,[M-H]-,1,2.0
GNN,1,24,130.40101644527718,128.77254,[M-H]-,1,5.0
GNN,1,25,135.41159951731711,134.14577,[M-H]-,1,1.0
GNN,1,26,126.60424019581004,124.856064,[M-H]-,1,3.0
GNN,1,27,202.27700592593413,200.57697,[M-H]-,1,5.0
GNN,1,28,170.59368936415018,170.62901,[M-H]-,1,1.0
GNN,1,29,130.04371553169767,130.58861,[M-H]-,1,5.0
GNN,1,30,173.07773740971896,173.33627,[M-H]-,1,1.0
GNN,1,31,122.4607478308414,122.672356,[M-H]-,1,1.0
GNN,1,32,139.4569978533792,138.21097,[M-H]-,1,3.0
GNN,1,33,187.60992782035655,187.30203,[M-H]-,1,2.0
GNN,1,34,126.57183050763783,125.26421,[M-H]-,1,3.0
GNN,1,35,153.84492317409408,152.32025,[M-H]-,1,3.0
GNN,1,36,140.71691386864615,139.75014,[M-H]-,1,3.0
GNN,1,37,175.43088286611987,173.87541,[M-H]-,1,3.0
GNN,1,38,130.00687060637634,128.607,[M-H]-,1,5.0
GNN,1,39,133.28877691269696,131.98709,[M-H]-,1,1.0
GNN,1,40,229.74587888280638,228.27483,[M-H]-,1,2.0
GNN,1,41,168.88094101742314,167.51598,[M-H]-,1,3.0
GNN,1,42,205.00944199857688,204.48605,[M-H]-,1,3.0
GNN,1,43,122.52514678367338,121.59561,[M-H]-,1,3.0
GNN,1,44,130.43635863072203,129.65498,[M+Na-2H]-,0,3.0
GNN,1,45,174.94967799051452,175.64484,[M-H]-,1,5.0
GNN,1,46,160.30197146255202,160.29976,[M-H]-,1,6.0
GNN,1,47,131.54937402456008,130.74901,[M-H]-,1,6.0
GNN,1,48,245.99183636190438,245.23216,[M-H]-,1,6.0
GNN,1,49,185.0376297830033,184.12411,[M-H]-,1,6.0
GNN,1,50,145.5301249358421,146.21713,[M-H]-,1,4.0
GNN,1,51,130.40101644527718,129.63818,[M-H]-,1,5.0
GNN,1,52,194.53494151926006,194.1889,[M+Na-2H]-,0,3.0
GNN,1,53,183.1733296410657,182.8621,[M-H]-,1,1.0
GNN,1,54,136.18478063628652,135.8502,[M-H]-,1,6.0
GNN,1,55,119.51441791210927,117.39291,[M-H]-,1,6.0
GNN,1,56,185.04001820193383,185.23207,[M+Na-2H]-,0,3.0
GNN,1,57,185.93929634131823,187.18474,[M-H]-,1,6.0
GNN,1,58,153.8578376571807,151.22253,[M-H]-,1,2.0
GNN,1,59,162.57561456011982,161.09918,[M+Na-2H]-,0,5.0
GNN,1,60,179.76616972304814,178.54535,[M-H]-,1,2.0
GNN,1,61,222.63865502087896,222.00316,[M-H]-,1,2.0
GNN,1,62,142.1349165112395,140.90433,[M-H]-,1,1.0
GNN,1,63,119.92171305787123,118.7784,[M-H]-,1,6.0
GNN,1,64,207.47852288997095,207.35104,[M-H]-,1,2.0
GNN,1,65,131.8905711905224,131.54642,[M-H]-,1,6.0
GNN,1,66,130.16683614011663,129.7438,[M-H]-,1,1.0
GNN,1,67,125.3783247106182,123.66077,[M-H]-,1,3.0
GNN,1,68,185.5562119194241,183.75291,[M-H]-,1,6.0
GNN,1,69,136.10037104970874,136.11424,[M-H]-,1,9.0
GNN,1,70,118.42586187873687,118.42445,[M-H]-,1,1.0
GNN,1,71,128.45141572729236,128.1218,[M-H]-,1,3.0
GNN,1,72,121.11379200035694,121.03909,[M-H]-,1,6.0
GNN,1,73,119.13851641026942,118.649414,[M-H]-,1,3.0
GNN,1,74,124.61353934635859,123.83822,[M-H]-,1,3.0
GNN,1,75,133.4645467676505,133.0475,[M-H]-,1,9.0
GNN,1,76,133.83857554320596,134.65027,[M-H]-,1,3.0
GNN,1,77,135.91833427630144,135.74243,[M+Na-2H]-,0,1.0
GNN,1,78,130.28755253365838,129.61227,[M+Na-2H]-,0,3.0
GNN,1,79,132.99959104649224,131.69504,[M-H]-,1,3.0
GNN,1,80,147.88293353066013,148.31473,[M-H]-,1,6.0
GNN,1,81,122.20023788255774,119.20809,[M-H]-,1,6.0
GNN,1,82,148.98665656477726,149.20013,[M-H]-,1,6.0
GNN,1,83,148.98665656477726,148.85832,[M-H]-,1,6.0
GNN,1,84,138.53187466952954,134.36987,[M-H]-,1,3.0
GNN,1,85,139.72153988479084,139.461,[M-H]-,1,3.0
GNN,1,86,120.12677477238945,119.32902,[M-H]-,1,1.0
GNN,1,87,128.43913757615178,127.69295,[M-H]-,1,3.0
GNN,1,88,145.52335220015323,146.87166,[M-H]-,1,3.0
GNN,1,89,144.8880600594752,144.19841,[M-H]-,1,3.0
GNN,1,90,202.93913659450203,201.51286,[M-H]-,1,5.0
GNN,1,91,127.45213028724186,125.79613,[M-H]-,1,3.0
GNN,1,92,129.52294704400686,128.53787,[M-H]-,1,3.0
GNN,1,93,184.15382756656626,183.18709,[M-H]-,1,2.0
GNN,1,94,189.84708872125242,185.73836,[M-H]-,1,2.0
GNN,1,95,130.48563094791393,129.00714,[M-H]-,1,3.0
GNN,1,96,118.70676225437452,116.67526,[M-H]-,1,3.0
GNN,1,97,270.53788202056154,271.13358,[M-H]-,1,6.0
GNN,1,98,152.66160093931464,152.2041,[M+Na-2H]-,0,3.0
GNN,1,99,186.1075510774933,186.4403,[M-H]-,1,3.0
GNN,1,100,204.27167520109066,200.72379,[M-H]-,1,5.0
GNN,1,101,203.39462931217875,200.69691,[M-H]-,1,5.0
GNN,1,102,205.61239390278777,197.81493,[M-H]-,1,6.0
GNN,1,103,204.8401250432848,198.84756,[M-H]-,1,3.0
GNN,1,104,153.52105503117932,152.584,[M-H]-,1,3.0
GNN,1,105,131.51549357940672,130.23705,[M-H]-,1,5.0
GNN,1,106,146.92050740590818,145.32043,[M-H]-,1,5.0
GNN,1,107,236.45501220610362,237.00615,[M-H]-,1,3.0
GNN,1,108,121.24700599973553,120.07972,[M-H]-,1,3.0
GNN,1,109,131.51549357940672,130.50476,[M-H]-,1,5.0
GNN,1,110,146.10914575871857,146.5117,[M-H]-,1,6.0
GNN,1,111,174.42841295557741,173.2441,[M-H]-,1,3.0
GNN,1,112,138.246141676482,138.13806,[M-H]-,1,3.0
GNN,1,113,142.16196572581708,140.59619,[M-H]-,1,3.0
GNN,1,114,127.8403396821807,127.479614,[M-H]-,1,3.0
GNN,1,115,119.40320720397878,118.985855,[M-H]-,1,3.0
GNN,1,116,119.40320720397878,119.14114,[M-H]-,1,3.0
GNN,1,117,204.94333884257014,205.48889,[M+Na-2H]-,0,3.0
GNN,1,118,143.9643988387479,144.638,[M-H]-,1,3.0
GNN,1,119,161.44948495583387,162.3417,[M+Na-2H]-,0,3.0
GNN,1,120,140.72153189240322,139.71608,[M-H]-,1,1.0
GNN,1,121,148.21025598463845,149.51106,[M+Na-2H]-,0,6.0
GNN,1,122,127.67008857987199,126.7133,[M-H]-,1,3.0
GNN,1,123,135.00399795863802,134.58981,[M-H]-,1,3.0
GNN,1,124,205.88661468683443,204.6236,[M-H]-,1,3.0
GNN,1,125,131.7692104498229,132.06711,[M-H]-,1,3.0
GNN,1,126,133.0946635517604,133.29143,[M+Na-2H]-,0,3.0
GNN,1,127,134.00575245562453,134.53397,[M-H]-,1,6.0
GNN,1,128,117.39255571120488,117.084694,[M-H]-,1,6.0
GNN,1,129,126.531407876739,126.05713,[M-H]-,1,3.0
GNN,1,130,123.7487578395917,122.881325,[M-H]-,1,3.0
GNN,1,131,140.1491794741545,139.40178,[M-H]-,1,9.0
GNN,1,132,142.46873804321672,142.07413,[M-H]-,1,3.0
GNN,1,133,200.1666238763656,199.94765,[M-H]-,1,5.0
GNN,1,134,135.6806812329076,135.74219,[M-H]-,1,1.0
GNN,1,135,144.81550662411695,145.233,[M-H]-,1,2.0
GNN,1,136,205.05979942433473,203.90714,[M-H]-,1,6.0
GNN,1,137,134.4424199629232,134.73682,[M-H]-,1,9.0
GNN,1,138,134.16713298749903,134.36032,[M-H]-,1,1.0
GNN,1,139,126.36249385939148,126.928116,[M-H]-,1,3.0
GNN,1,140,138.28011714593802,137.37755,[M-H]-,1,3.0
GNN,1,141,120.24121443117691,120.10271,[M-H]-,1,6.0
GNN,1,142,143.0825807829436,141.89572,[M-H]-,1,3.0
GNN,1,143,179.65462865719505,178.7878,[M-H]-,1,3.0
GNN,1,144,183.95333721512765,183.17181,[M-H]-,1,3.0
GNN,1,145,160.53556309312694,159.20885,[M-H]-,1,3.0
GNN,1,146,130.6488565196959,129.21161,[M-H]-,1,3.0
GNN,1,147,145.9771751413738,147.2268,[M-H]-,1,3.0
GNN,1,148,164.31187536764756,162.72174,[M-H]-,1,3.0
GNN,1,149,176.0401159171991,174.42267,[M-H]-,1,3.0
GNN,1,150,247.4285519100566,248.66548,[M-H]-,1,5.0
GNN,1,151,133.06447216016926,133.00978,[M-H]-,1,1.0
GNN,1,152,150.06428970951274,150.30746,[M-H]-,1,6.0
GNN,1,153,144.13315825083808,143.32576,[M-H]-,1,3.0
GNN,1,154,130.14610902123349,129.28578,[M-H]-,1,3.0
GNN,1,155,151.7941192150012,153.29666,[M-H]-,1,3.0
GNN,1,156,148.50835946956897,149.44157,[M-H]-,1,3.0
GNN,1,157,133.64696080782795,132.51273,[M-H]-,1,6.0
GNN,1,158,154.38128925949437,153.52289,[M-H]-,1,2.0
GNN,1,159,134.51132856276703,133.19533,[M-H]-,1,3.0
GNN,1,160,212.63088652452964,204.36838,[M-H]-,1,6.0
GNN,1,161,173.9472744957438,174.31958,[M-H]-,1,5.0
GNN,1,162,156.3346594369474,155.16267,[M-H]-,1,3.0
GNN,1,163,150.6293169550122,149.85168,[M-H]-,1,3.0
GNN,1,164,203.83281422050328,201.60164,[M+Na-2H]-,0,2.0
GNN,1,165,267.48323591031533,267.78656,[M-H]-,1,6.0
GNN,1,166,117.75769189737046,116.84276,[M-H]-,1,5.0
GNN,1,167,191.5281816695271,191.17967,[M-H]-,1,3.0
GNN,1,168,150.0032291395714,148.86955,[M-H]-,1,3.0
GNN,1,169,210.18855614633634,205.39375,[M-H]-,1,3.0
GNN,1,170,147.4610690322163,146.8123,[M-H]-,1,3.0
GNN,1,171,115.9783298627562,115.45633,[M-H]-,1,5.0
GNN,1,172,184.81234394667763,183.85208,[M-H]-,1,3.0
GNN,1,173,157.21087422345985,152.6284,[M-H]-,1,2.0
GNN,1,174,140.92596790392037,141.62074,[M-H]-,1,3.0
GNN,1,175,178.631999538234,176.92172,[M-H]-,1,2.0
GNN,1,176,182.06626580096975,180.47792,[M-H]-,1,2.0
GNN,1,177,244.51976942084315,242.03899,[M-H]-,1,6.0
GNN,1,178,135.0346728524964,134.09216,[M-H]-,1,3.0
GNN,1,179,133.1302363336128,132.46938,[M-H]-,1,5.0
GNN,1,180,182.0408633283984,178.94138,[M-H]-,1,3.0
GNN,1,181,167.86212786071624,167.9263,[M+Na-2H]-,0,2.0
GNN,1,182,194.64668925985882,196.41843,[M-H]-,1,3.0
GNN,1,183,153.80457457109512,152.82945,[M-H]-,1,5.0
GNN,1,184,176.43820225037945,176.58832,[M+Na-2H]-,0,3.0
GNN,1,185,269.6011832359078,268.72308,[M-H]-,1,7.0
GNN,1,186,143.89347880550739,141.85875,[M-H]-,1,5.0
GNN,1,187,146.00685815603418,143.47292,[M-H]-,1,5.0
GNN,1,188,253.72686491019877,253.2627,[M-H]-,1,5.0
GNN,1,189,206.68405582825878,206.72388,[M-H]-,1,2.0
GNN,1,190,255.56594536887147,255.72153,[M-H]-,1,8.0
GNN,1,191,301.1122570332118,301.8098,[M-H]-,1,5.0
GNN,1,192,141.8336613257548,143.0965,[M-H]-,1,3.0
GNN,1,193,124.49467645715774,123.99431,[M-H]-,1,1.0
GNN,1,194,193.6506133146123,192.75607,[M-H]-,1,2.0
GNN,1,195,141.50285999930256,141.00409,[M+Na-2H]-,0,3.0
GNN,1,196,208.29226963408306,207.34724,[M-H]-,1,2.0
GNN,1,197,214.56441022966956,215.49652,[M-H]-,1,2.0
GNN,1,198,135.1265676340471,134.47682,[M-H]-,1,5.0
GNN,1,199,149.74276840512823,148.65468,[M-H]-,1,6.0
GNN,1,200,255.20923930419104,254.30779,[M-H]-,1,5.0
GNN,1,201,171.46958238874714,170.9704,[M-H]-,1,5.0
GNN,1,202,124.42996809859706,124.16728,[M-H]-,1,1.0
GNN,1,203,172.291898874023,172.11108,[M-H]-,1,2.0
GNN,1,204,298.8259593711336,298.786,[M-H]-,1,5.0
GNN,1,205,188.54244566467466,186.8426,[M-H]-,1,3.0
GNN,1,206,296.3386054132612,296.4589,[M-H]-,1,5.0
GNN,1,207,252.04417781027925,252.39035,[M-H]-,1,6.0
GNN,1,208,140.9975709253379,141.70822,[M-H]-,1,3.0
GNN,1,209,156.422730255755,156.41815,[M-H]-,1,5.0
GNN,1,210,139.0253070285819,137.99536,[M+Na-2H]-,0,3.0
GNN,1,211,135.84933589810555,134.27502,[M-H]-,1,3.0
GNN,1,212,233.4990096711639,232.51091,[M-H]-,1,2.0
GNN,1,213,260.79919876884424,259.34583,[M-H]-,1,6.0
GNN,1,214,173.690926915984,173.07204,[M-H]-,1,3.0
GNN,1,215,154.1847136681414,153.5344,[M-H]-,1,6.0
GNN,1,216,200.77249174133877,201.0282,[M+Na-2H]-,0,6.0
GNN,1,217,155.99426690768655,156.00417,[M-H]-,1,2.0
GNN,1,218,203.14122436279095,200.63548,[M-H]-,1,2.0
GNN,1,219,242.7174314487324,241.53693,[M-H]-,1,2.0
GNN,1,220,188.5290327555995,188.854,[M-H]-,1,6.0
GNN,1,221,189.8386370946134,189.259,[M-H]-,1,2.0
GNN,1,222,252.35151474640685,252.93759,[M-H]-,1,5.0
GNN,1,223,149.06644864652486,146.33612,[M-H]-,1,6.0
GNN,1,224,169.77050045630972,167.61508,[M-H]-,1,2.0
GNN,1,225,197.37465305232166,194.9218,[M-H]-,1,2.0
GNN,1,226,290.8354216449332,290.6469,[M-H]-,1,5.0
GNN,1,227,184.9413189128903,183.77867,[M-H]-,1,2.0
GNN,1,228,193.28857818206583,192.06337,[M-H]-,1,6.0
GNN,1,229,173.02429385290608,171.30783,[M-H]-,1,2.0
GNN,1,230,186.5748790418206,186.45682,[M-H]-,1,6.0
GNN,1,231,163.40189929614078,163.36089,[M-H]-,1,5.0
GNN,1,232,165.70500030880316,164.73846,[M-H]-,1,2.0
GNN,1,233,195.28153869836677,196.25923,[M-H]-,1,6.0
GNN,1,234,141.2247351767654,141.13393,[M-H]-,1,3.0
GNN,1,235,146.8068064680165,145.47568,[M-H]-,1,5.0
GNN,1,236,134.34055819184698,129.02257,[M-H]-,1,3.0
GNN,1,237,182.19591321632572,182.1303,[M-H]-,1,5.0
GNN,1,238,195.41278206869836,195.36154,[M-H]-,1,6.0
GNN,1,239,202.06527877169572,203.41985,[M-H]-,1,3.0
GNN,1,240,134.34384613422745,134.49109,[M-H]-,1,6.0
GNN,1,241,121.2200282266354,120.44529,[M-H]-,1,1.0
GNN,1,242,134.6993220237351,134.24286,[M-H]-,1,6.0
GNN,1,486,298.9410703421151,298.97,[M-H]-,1,3.0
GNN,1,487,126.07025999737823,127.92,[M-H]-,1,5.0
GNN,1,488,130.63158181192026,130.56,[M-H]-,1,9.0
GNN,1,489,131.2815812704796,131.2,[M-H]-,1,1.0
GNN,1,490,138.1422712922054,138.71,[M-H]-,1,1.0
GNN,1,491,144.36998034067844,144.74,[M-H]-,1,6.0
GNN,1,492,157.33081096457911,156.91,[M-H]-,1,1.0
GNN,1,493,161.1629372589947,159.96,[M-H]-,1,9.0
GNN,1,494,161.27009539559177,162.33,[M-H]-,1,9.0
GNN,1,495,164.78650791506016,164.13,[M-H]-,1,9.0
GNN,1,496,164.06118949017636,164.24,[M-H]-,1,9.0
GNN,1,497,165.8385614072461,165.92,[M-H]-,1,9.0
GNN,1,498,167.9908256134296,167.33,[M-H]-,1,9.0
GNN,1,499,169.3148000772339,168.8,[M-H]-,1,9.0
GNN,1,500,168.99182379547997,169.04,[M-H]-,1,9.0
GNN,1,501,171.19875226263244,170.41,[M-H]-,1,9.0
GNN,1,502,172.0037219252508,172.92,[M-H]-,1,9.0
GNN,1,503,174.61830125977872,174.6,[M-H]-,1,9.0
GNN,1,504,174.29136482691374,175.17,[M-H]-,1,9.0
GNN,1,505,177.8401112290881,178.49,[M-H]-,1,9.0
GNN,1,506,190.64885756230547,191.66,[M-H]-,1,9.0
GNN,1,507,197.77068062800788,198.33,[M-H]-,1,9.0
GNN,1,508,203.1185733651827,202.52,[M-H]-,1,9.0
GNN,1,509,216.87311657949394,217.23,[M-H]-,1,9.0
GNN,1,510,217.49714716697633,217.33,[M-H]-,1,9.0
GNN,1,511,235.14012937016943,235.49,[M-H]-,1,9.0
GNN,1,512,134.0921443902551,134.35,[M-H]-,1,1.0
GNN,1,513,132.66601586567103,132.44,[M-H]-,1,1.0
GNN,1,514,164.17378632324187,163.98,[M-H]-,1,1.0
GNN,1,515,163.8560701897403,164.08,[M-H]-,1,1.0
GNN,1,516,158.60623706803193,158.68,[M-H]-,1,1.0
GNN,1,517,148.59828131365344,149.26,[M-H]-,1,1.0
GNN,1,518,162.3207790996676,163.88,[M-H]-,1,2.0
GNN,1,519,164.69273822579058,165.62,[M-H]-,1,2.0
GNN,1,520,164.93775986020907,166.26,[M-H]-,1,2.0
GNN,1,521,165.16822619261,167.03,[M-H]-,1,2.0
GNN,1,522,170.04774781393417,170.38,[M-H]-,1,5.0
GNN,1,523,169.55179459555154,171.03,[M-H]-,1,2.0
GNN,1,524,172.74340809887264,172.29,[M-H]-,1,2.0
GNN,1,525,172.22616013656082,173.83,[M-H]-,1,2.0
GNN,1,526,173.6932467527386,174.57,[M-H]-,1,2.0
GNN,1,527,175.8115738181591,175.07,[M-H]-,1,2.0
GNN,1,528,174.15348784545435,175.33,[M-H]-,1,2.0
GNN,1,529,184.902863110634,186.87,[M-H]-,1,2.0
GNN,1,530,184.41444696976086,192.16,[M-H]-,1,5.0
GNN,1,531,189.84708872125242,198.86,[M-H]-,1,2.0
GNN,1,532,197.37465305232166,200.77,[M-H]-,1,2.0
GNN,1,533,218.67835428916425,219.14,[M-H]-,1,2.0
GNN,1,534,249.34587550981897,259.22,[M-H]-,1,2.0
GNN,1,535,120.56655152417953,122.3,[M-H]-,1,6.0
GNN,1,536,122.20023788255774,124.5,[M-H]-,1,6.0
GNN,1,537,148.68700408080872,151.64,[M-H]-,1,2.0
GNN,1,538,153.8578376571807,157.04,[M-H]-,1,2.0
GNN,1,539,152.42242300042756,154.13,[M-H]-,1,2.0
GNN,1,540,157.3874273488884,160.19,[M-H]-,1,2.0
GNN,1,541,155.9995138521925,160.57,[M-H]-,1,2.0
GNN,1,542,157.21087422345985,160.46,[M-H]-,1,2.0
GNN,1,543,160.7302070087433,162.13,[M-H]-,1,2.0
GNN,1,544,159.21702963310338,161.7,[M-H]-,1,2.0
GNN,1,545,162.9610309315682,164.38,[M-H]-,1,2.0
GNN,1,546,159.90487786867175,161.36,[M-H]-,1,2.0
GNN,1,547,168.29826060832596,170.34,[M-H]-,1,2.0
GNN,1,548,167.8949723073678,166.93,[M-H]-,1,2.0
GNN,1,549,119.51441791210927,122.42,[M-H]-,1,6.0
GNN,1,550,157.40317992246554,156.13,[M-H]-,1,3.0
GNN,1,551,180.27286496204744,180.63,[M-H]-,1,3.0
GNN,1,552,182.73099432372044,183.11,[M-H]-,1,3.0
GNN,1,553,182.6599700888118,183.18,[M-H]-,1,3.0
GNN,1,554,185.00504919256045,184.1,[M-H]-,1,3.0
GNN,1,555,185.07760730819845,184.63,[M-H]-,1,3.0
GNN,1,556,185.00504919256045,184.82,[M-H]-,1,3.0
GNN,1,557,185.3179301330086,185.0,[M-H]-,1,3.0
GNN,1,558,185.70771689146827,185.07,[M-H]-,1,3.0
GNN,1,559,186.25974318996685,187.2,[M-H]-,1,3.0
GNN,1,560,187.01630272999228,187.44,[M-H]-,1,3.0
GNN,1,561,186.81583444719817,187.6,[M-H]-,1,3.0
GNN,1,562,192.0053729602431,192.06,[M-H]-,1,3.0
GNN,1,563,193.01165884114036,194.0,[M-H]-,1,3.0
GNN,1,564,194.67431390148678,194.44,[M-H]-,1,3.0
GNN,1,565,193.18727625103853,194.77,[M-H]-,1,3.0
GNN,1,566,202.20154729409663,201.1,[M-H]-,1,3.0
GNN,1,567,153.52105503117932,154.96,[M-H]-,1,3.0
GNN,1,568,164.31187536764756,165.59,[M-H]-,1,3.0
GNN,1,569,167.97308821175253,167.86,[M-H]-,1,3.0
GNN,1,570,168.88094101742314,169.17,[M-H]-,1,3.0
GNN,1,571,173.27589261461515,173.49,[M-H]-,1,3.0
GNN,1,572,174.42841295557741,175.37,[M-H]-,1,3.0
GNN,1,573,175.43088286611987,176.07,[M-H]-,1,3.0
GNN,1,574,176.0401159171991,177.95,[M-H]-,1,3.0
GNN,1,575,182.0408633283984,182.21,[M-H]-,1,3.0
GNN,1,576,182.84461321937246,182.64,[M-H]-,1,3.0
GNN,1,577,183.56018208526038,182.38,[M-H]-,1,3.0
GNN,1,578,184.387319606827,183.95,[M-H]-,1,3.0
GNN,1,579,186.05878450336726,186.36,[M-H]-,1,3.0
GNN,1,580,190.41332085234205,191.12,[M-H]-,1,3.0
GNN,1,581,190.40148909696788,190.92,[M-H]-,1,3.0
GNN,1,582,200.08463420656332,200.57,[M-H]-,1,3.0
GNN,1,583,132.7738451328262,134.23,[M-H]-,1,5.0
GNN,1,584,140.3144603881176,139.3,[M-H]-,1,5.0
GNN,1,585,140.96234077900561,139.3,[M-H]-,1,5.0
GNN,1,586,140.3144603881176,140.85,[M-H]-,1,5.0
GNN,1,587,140.96234077900561,141.66,[M-H]-,1,5.0
GNN,1,588,144.69263539791783,145.5,[M-H]-,1,5.0
GNN,1,589,145.05931603922707,145.88,[M-H]-,1,5.0
GNN,1,590,143.89347880550739,146.8,[M-H]-,1,5.0
GNN,1,591,145.84419811009718,148.02,[M-H]-,1,5.0
GNN,1,592,146.88676892112312,149.16,[M-H]-,1,5.0
GNN,1,593,159.20726595704423,157.51,[M-H]-,1,5.0
GNN,1,594,166.24429892065626,166.93,[M-H]-,1,5.0
GNN,1,595,179.86982961442524,167.86,[M-H]-,1,5.0
GNN,1,596,169.7048721408561,168.47,[M-H]-,1,5.0
GNN,1,597,179.86982961442524,170.23,[M-H]-,1,5.0
GNN,1,598,175.74508016312478,172.6,[M-H]-,1,5.0
GNN,1,599,177.20914577657874,172.63,[M-H]-,1,5.0
GNN,1,600,177.9826853177171,178.23,[M-H]-,1,5.0
GNN,1,601,177.55096897705494,178.97,[M-H]-,1,5.0
GNN,1,602,178.53673527825237,179.27,[M-H]-,1,5.0
GNN,1,603,177.20914577657874,180.77,[M-H]-,1,5.0
GNN,1,604,183.10802816088076,181.54,[M-H]-,1,5.0
GNN,1,605,186.14450087833615,187.07,[M-H]-,1,5.0
GNN,1,606,210.06373692024547,194.74,[M-H]-,1,5.0
GNN,1,607,198.46411810553488,197.59,[M-H]-,1,5.0
GNN,1,608,202.12098114623214,202.78,[M-H]-,1,5.0
GNN,1,609,203.23379517043227,202.92,[M-H]-,1,5.0
GNN,1,610,202.66917729961332,203.52,[M-H]-,1,5.0
GNN,1,611,179.86982961442524,205.9,[M-H]-,1,5.0
GNN,1,612,209.94999679062875,208.38,[M-H]-,1,5.0
GNN,1,613,211.56346550132952,212.03,[M-H]-,1,2.0
GNN,1,614,209.94999679062875,213.01,[M-H]-,1,5.0
GNN,1,615,219.86195516620998,221.08,[M-H]-,1,5.0
GNN,1,616,210.06373692024547,223.26,[M-H]-,1,5.0
GNN,1,617,225.45983844474148,226.67,[M-H]-,1,5.0
GNN,1,618,240.88002492851703,240.89,[M-H]-,1,5.0
GNN,1,619,247.5960630030482,247.29,[M-H]-,1,5.0
GNN,1,620,274.8041226745843,274.27,[M-H]-,1,5.0
GNN,1,621,285.44122878472524,286.2,[M-H]-,1,5.0
GNN,1,622,278.80530972952846,277.27,[M-H]-,1,5.0
GNN,1,623,278.80530972952846,279.97,[M-H]-,1,5.0
GNN,1,624,317.31677024086633,317.6,[M-H]-,1,5.0
GNN,1,625,200.1666238763656,200.33,[M-H]-,1,5.0
GNN,1,626,202.93913659450203,208.98,[M-H]-,1,5.0
GNN,1,627,204.27167520109066,204.63,[M-H]-,1,5.0
GNN,1,628,195.28972543460952,206.0,[M-H]-,1,5.0
GNN,1,629,204.27167520109066,205.1,[M-H]-,1,5.0
GNN,1,630,203.96416410663502,212.2,[M-H]-,1,5.0
GNN,1,631,217.4233168337499,219.31,[M-H]-,1,5.0
GNN,1,632,205.61239390278777,218.94,[M-H]-,1,6.0
GNN,1,633,202.93913659450203,206.57,[M-H]-,1,5.0
GNN,1,634,203.39462931217875,209.86,[M-H]-,1,5.0
GNN,1,635,204.27167520109066,211.06,[M-H]-,1,5.0
GNN,1,636,208.62604313112348,218.9,[M-H]-,1,3.0
GNN,1,637,210.18855614633634,221.75,[M-H]-,1,3.0
GNN,1,638,212.63088652452964,221.79,[M-H]-,1,6.0
GNN,1,639,204.8401250432848,218.8,[M-H]-,1,3.0
GNN,1,640,211.74374040710566,221.99,[M-H]-,1,6.0
GNN,1,641,120.30893225474624,121.85,[M-H]-,1,3.0
GNN,1,642,120.30893225474624,121.92,[M-H]-,1,3.0
GNN,1,643,125.08958166720878,127.11,[M-H]-,1,3.0
GNN,1,644,125.20671664749308,127.72,[M-H]-,1,3.0
GNN,1,645,129.8329263272937,131.47,[M-H]-,1,3.0
GNN,1,646,129.45260355209845,132.11,[M-H]-,1,3.0
GNN,1,647,136.04134867943262,132.24,[M-H]-,1,3.0
GNN,1,648,128.228791286237,132.88,[M-H]-,1,3.0
GNN,1,649,128.57031553720296,133.51,[M-H]-,1,3.0
GNN,1,650,132.79829729822399,134.45,[M-H]-,1,3.0
GNN,1,651,132.79829729822399,135.59,[M-H]-,1,3.0
GNN,1,652,134.42474266780084,135.76,[M-H]-,1,3.0
GNN,1,653,135.4779337298225,136.66,[M-H]-,1,3.0
GNN,1,654,132.76530975218023,136.8,[M-H]-,1,3.0
GNN,1,655,137.15468584840434,137.87,[M-H]-,1,3.0
GNN,1,656,134.42474266780084,138.71,[M-H]-,1,3.0
GNN,1,657,137.83776002022455,139.51,[M-H]-,1,3.0
GNN,1,658,138.05527628845832,139.63,[M-H]-,1,3.0
GNN,1,659,134.34055819184698,140.07,[M-H]-,1,3.0
GNN,1,660,139.9127180296332,141.23,[M-H]-,1,3.0
GNN,1,661,127.07439275322665,141.36,[M-H]-,1,3.0
GNN,1,662,138.53187466952954,141.53,[M-H]-,1,3.0
GNN,1,663,135.85294081497125,141.76,[M-H]-,1,3.0
GNN,1,664,142.13494429339337,144.41,[M-H]-,1,3.0
GNN,1,665,143.02205591985495,144.47,[M-H]-,1,3.0
GNN,1,666,142.67299748387828,146.52,[M-H]-,1,3.0
GNN,1,667,145.65752230882387,148.26,[M-H]-,1,3.0
GNN,1,668,141.4262991099933,152.05,[M-H]-,1,3.0
GNN,1,669,151.2828897105281,153.27,[M-H]-,1,3.0
GNN,1,670,151.8542082796747,154.93,[M-H]-,1,3.0
GNN,1,671,148.7359047827449,158.58,[M-H]-,1,6.0
GNN,1,672,150.6427703721437,159.62,[M-H]-,1,3.0
GNN,1,673,160.80548028640996,161.97,[M-H]-,1,3.0
GNN,1,674,119.18530805954333,119.07,[M-H]-,1,1.0
GNN,1,675,126.74926065036549,128.55,[M-H]-,1,6.0
