model,fold,index,pred,true,adduct_type,adduct_code,class_code
GNN,0,2239,279.73017362033386,279.75,[M-H]-,4,2.0
GNN,0,2240,288.2389378179626,288.72,[M-H]-,4,2.0
GNN,0,2241,282.07991539829743,278.36,[M-H]-,4,2.0
GNN,0,2242,282.07991539829743,284.68,[M-H]-,4,2.0
GNN,0,2243,278.22662767939937,277.28,[M-H]-,4,2.0
GNN,0,2244,280.9548911896445,276.99,[M-H]-,4,2.0
GNN,0,2245,282.9062967812687,283.1,[M-H]-,4,2.0
GNN,0,2246,283.7551321346634,282.48,[M-H]-,4,2.0
GNN,0,2247,284.9713320047588,284.29,[M-H]-,4,2.0
GNN,0,2248,289.1558904620636,288.22,[M-H]-,4,2.0
GNN,0,2249,285.6480881862563,285.29,[M-H]-,4,2.0
GNN,0,2250,284.78054768940854,284.05,[M-H]-,4,2.0
GNN,0,2251,287.7451510062697,287.16,[M-H]-,4,2.0
GNN,0,2252,285.7788377325954,285.93,[M-H]-,4,2.0
GNN,0,2253,290.6636381143173,291.15,[M-H]-,4,2.0
GNN,0,2254,284.80650433001904,289.87,[M-H]-,4,2.0
GNN,0,2255,285.7788377325954,285.43,[M-H]-,4,2.0
GNN,0,2256,289.25836478612183,289.38,[M-H]-,4,2.0
GNN,0,2257,286.88643370897313,283.9,[M-H]-,4,2.0
GNN,0,2258,282.59995010416793,283.1,[M-H]-,4,2.0
GNN,0,2259,289.0001216620688,288.45,[M-H]-,4,2.0
GNN,0,2260,308.6020465439601,308.8,[M-H]-,4,2.0
GNN,0,2261,261.2540956341073,257.22,[M-H]-,4,2.0
GNN,0,2262,258.553096817638,255.54,[M-H]-,4,2.0
GNN,0,2263,264.4687006884673,260.32,[M-H]-,4,2.0
GNN,0,2264,269.3784394204355,266.13,[M-H]-,4,2.0
GNN,0,2265,266.58744257752954,262.89,[M-H]-,4,2.0
GNN,0,2266,270.67942036653847,263.21,[M-H]-,4,2.0
GNN,0,2267,273.4951712129276,269.87,[M-H]-,4,2.0
GNN,0,2268,266.8420786666788,264.58,[M-H]-,4,2.0
GNN,0,2269,274.5309734058489,276.74,[M-H]-,4,2.0
GNN,0,2270,274.8293463454091,267.82,[M-H]-,4,2.0
GNN,0,2271,270.34714044983514,265.8,[M-H]-,4,2.0
GNN,0,2272,272.48920329700985,272.22,[M-H]-,4,2.0
GNN,0,2273,273.15736870935484,270.34,[M-H]-,4,2.0
GNN,0,2274,272.0551563939489,268.86,[M-H]-,4,2.0
GNN,0,2275,279.38498885052553,277.18,[M-H]-,4,2.0
GNN,0,2276,275.9016386920534,273.7,[M-H]-,4,2.0
GNN,0,2277,267.115939229685,259.63,[M-H]-,4,2.0
GNN,0,2278,263.9421504151611,259.52,[M-H]-,4,2.0
GNN,0,2279,272.48920329700985,267.79,[M-H]-,4,2.0
GNN,0,2280,270.62016956121244,271.49,[M-H]-,4,2.0
GNN,0,2281,274.7308420299904,273.16,[M-H]-,4,2.0
GNN,0,2282,270.62016956121244,266.13,[M-H]-,4,2.0
GNN,0,2283,275.21251212859573,274.41,[M-H]-,4,2.0
GNN,0,2284,273.8770841650028,273.74,[M-H]-,4,2.0
GNN,0,2285,278.90577272200846,277.05,[M-H]-,4,2.0
GNN,0,2286,277.01819954034966,275.94,[M-H]-,4,2.0
GNN,0,2287,279.38498885052553,288.19,[M-H]-,4,2.0
GNN,0,2288,281.68529745019515,279.81,[M-H]-,4,2.0
GNN,0,2289,272.6319806570957,272.2,[M-H]-,4,2.0
GNN,0,2290,275.4298290195022,273.67,[M-H]-,4,2.0
GNN,0,2291,281.2282149129628,281.21,[M-H]-,4,2.0
GNN,0,2292,278.90577272200846,280.27,[M-H]-,4,2.0
GNN,0,2293,279.38498885052553,274.05,[M-H]-,4,2.0
GNN,0,2294,283.9971696850448,280.84,[M-H]-,4,2.0
GNN,0,2295,273.15736870935484,272.27,[M-H]-,4,2.0
GNN,0,2296,272.0551563939489,271.03,[M-H]-,4,2.0
GNN,0,2297,275.9016386920534,276.09,[M-H]-,4,2.0
GNN,0,2298,274.7308420299904,275.02,[M-H]-,4,2.0
GNN,0,2299,276.4339236636838,273.6,[M-H]-,4,2.0
GNN,0,2300,273.93813204662393,272.9,[M-H]-,4,2.0
GNN,0,2301,284.4991324001068,278.55,[M-H]-,4,2.0
GNN,0,2302,288.0578533445054,287.22,[M-H]-,4,2.0
GNN,0,2303,285.2587041711269,281.48,[M-H]-,4,2.0
GNN,0,2304,286.9383014594429,284.56,[M-H]-,4,2.0
GNN,0,2305,291.32362203157226,283.88,[M-H]-,4,2.0
GNN,0,2306,290.73550447574036,282.91,[M-H]-,4,2.0
GNN,0,2307,279.6349566716049,277.25,[M-H]-,4,2.0
GNN,0,2308,283.05857108923277,281.93,[M-H]-,4,2.0
GNN,0,2309,294.564128071124,294.35,[M-H]-,4,2.0
GNN,0,2310,289.1914898862606,289.83,[M-H]-,4,2.0
GNN,0,2311,273.13639887585987,271.84,[M-H]-,4,2.0
GNN,0,2312,279.2345704158612,277.91,[M-H]-,4,2.0
GNN,0,2313,280.53108649853806,276.28,[M-H]-,4,2.0
GNN,0,2314,283.76806559478274,283.79,[M-H]-,4,2.0
GNN,0,2315,282.9807020164593,282.13,[M-H]-,4,2.0
GNN,0,2316,282.02238100639823,280.2,[M-H]-,4,2.0
GNN,0,2317,287.5893160147507,284.48,[M-H]-,4,2.0
GNN,0,2318,285.0569487588012,283.74,[M-H]-,4,2.0
GNN,0,2319,289.2669069409171,282.51,[M-H]-,4,2.0
GNN,0,2320,288.71557765661777,287.13,[M-H]-,4,2.0
GNN,0,2321,278.121768017798,274.57,[M-H]-,4,2.0
GNN,0,2322,283.14952427592317,279.09,[M-H]-,4,2.0
GNN,0,2323,286.7893657645919,285.52,[M-H]-,4,2.0
GNN,0,2324,286.1984877256217,284.84,[M-H]-,4,2.0
GNN,0,2325,289.32357086346724,286.52,[M-H]-,4,2.0
GNN,0,2326,292.11642796499507,287.73,[M-H]-,4,2.0
GNN,0,2327,286.9203739684775,285.98,[M-H]-,4,2.0
GNN,0,2328,292.4443097109368,290.29,[M-H]-,4,2.0
GNN,0,2329,290.96904150641126,289.41,[M-H]-,4,2.0
GNN,0,2330,288.95183955203044,288.04,[M-H]-,4,2.0
GNN,0,2331,292.71064048936313,293.0,[M-H]-,4,2.0
GNN,0,2332,293.0942332986829,292.57,[M-H]-,4,2.0
GNN,0,2333,286.78917001769656,285.92,[M-H]-,4,2.0
GNN,0,2334,288.95183955203044,287.72,[M-H]-,4,2.0
GNN,0,2335,288.71557765661777,286.79,[M-H]-,4,2.0
GNN,0,2336,292.2312732669416,291.09,[M-H]-,4,2.0
GNN,0,2337,285.0569487588012,282.99,[M-H]-,4,2.0
GNN,0,2338,290.9749267097674,290.07,[M-H]-,4,2.0
GNN,0,2339,289.1118267373373,288.53,[M-H]-,4,2.0
GNN,0,2340,264.5872202942719,260.17,[M-H]-,4,2.0
GNN,0,2341,266.9470554207444,261.79,[M-H]-,4,2.0
GNN,0,2342,268.65000095126993,266.81,[M-H]-,4,2.0
GNN,0,2343,269.70983598952853,264.71,[M-H]-,4,2.0
GNN,0,2344,275.28082956785113,271.21,[M-H]-,4,2.0
GNN,0,2345,272.63759546152653,270.97,[M-H]-,4,2.0
GNN,0,2346,271.27341556801804,269.24,[M-H]-,4,2.0
GNN,0,2347,273.98652644677486,272.85,[M-H]-,4,2.0
GNN,0,2348,275.4238786656859,271.7,[M-H]-,4,2.0
GNN,0,2349,277.5611777413855,276.42,[M-H]-,4,2.0
GNN,0,2350,282.4256471169414,280.83,[M-H]-,4,2.0
GNN,0,2351,274.67102411431347,272.58,[M-H]-,4,2.0
GNN,0,2352,271.91570954864517,271.37,[M-H]-,4,2.0
GNN,0,2353,276.95312202013156,275.54,[M-H]-,4,2.0
GNN,0,2354,280.9916264481075,279.23,[M-H]-,4,2.0
GNN,0,2355,293.6880753870162,294.35,[M-H]-,4,2.0
GNN,0,2356,283.706808919476,281.69,[M-H]-,4,2.0
GNN,0,2357,276.23237526039236,275.37,[M-H]-,4,2.0
GNN,0,2358,276.89313835188926,273.77,[M-H]-,4,2.0
GNN,0,2359,282.8117351674407,279.69,[M-H]-,4,2.0
GNN,0,2360,279.983592938804,278.69,[M-H]-,4,2.0
GNN,0,2361,280.8893801747802,277.62,[M-H]-,4,2.0
GNN,0,2362,288.14683845457904,284.34,[M-H]-,4,2.0
GNN,0,2363,283.485448429338,282.95,[M-H]-,4,2.0
GNN,0,2364,283.45538133618845,282.39,[M-H]-,4,2.0
GNN,0,2365,293.6880753870162,294.56,[M-H]-,4,2.0
GNN,0,2366,276.23237526039236,275.38,[M-H]-,4,2.0
GNN,0,2367,279.7468216440114,273.59,[M-H]-,4,2.0
GNN,0,2368,284.50626218989885,281.23,[M-H]-,4,2.0
GNN,0,2369,280.8893801747802,277.03,[M-H]-,4,2.0
GNN,0,2370,289.5673674041942,287.74,[M-H]-,4,2.0
GNN,0,2371,286.69106881393134,282.46,[M-H]-,4,2.0
GNN,0,2372,282.0766071194593,280.44,[M-H]-,4,2.0
GNN,0,2373,293.2515013730451,293.26,[M-H]-,4,2.0
GNN,0,2374,273.98652644677486,271.89,[M-H]-,4,2.0
GNN,0,2375,277.5611777413855,276.0,[M-H]-,4,2.0
GNN,0,2376,277.01318274510265,274.5,[M-H]-,4,2.0
GNN,0,2377,282.0766071194593,279.58,[M-H]-,4,2.0
GNN,0,2378,286.3684847698921,280.61,[M-H]-,4,2.0
GNN,0,2379,285.3928245254978,285.3,[M-H]-,4,2.0
GNN,0,2380,279.454908542375,279.09,[M-H]-,4,2.0
GNN,0,2381,278.8844136174828,278.08,[M-H]-,4,2.0
GNN,0,2382,284.38010929397535,282.85,[M-H]-,4,2.0
GNN,0,2383,283.0286716447728,282.32,[M-H]-,4,2.0
GNN,0,2384,281.8782817432964,281.32,[M-H]-,4,2.0
GNN,0,2385,295.28446757881505,288.6,[M-H]-,4,2.0
GNN,0,2386,289.884865569947,289.43,[M-H]-,4,2.0
GNN,0,2387,285.24018166123165,286.4,[M-H]-,4,2.0
GNN,0,2388,284.3976983879801,285.51,[M-H]-,4,2.0
GNN,0,2389,292.9615789083385,291.82,[M-H]-,4,2.0
GNN,0,2390,292.3985773359076,292.19,[M-H]-,4,2.0
GNN,0,2391,293.27867533001046,293.89,[M-H]-,4,2.0
GNN,0,2392,293.2515013730451,292.64,[M-H]-,4,2.0
GNN,0,0,248.85727026663656,251.8,[M+HCOO]-,1,5.0
GNN,0,1,252.03758777601576,250.4,[M+HCOO]-,1,5.0
GNN,0,2,251.9507825233742,249.0,[M-H]-,4,5.0
GNN,0,3,253.23381798266524,259.0,[M+HCOO]-,1,5.0
GNN,0,4,257.1093211047084,248.6,[M-H]-,4,5.0
GNN,0,5,253.58878895724806,257.6,[M+HCOO]-,1,5.0
GNN,0,6,258.3886885682323,258.9,[M+HCOO]-,1,5.0
GNN,0,7,259.70860452914695,265.2,[M+HCOO]-,1,5.0
GNN,0,8,260.47524003119247,263.4,[M+HCOO]-,1,5.0
GNN,0,9,260.08313382532936,262.1,[M-H]-,4,5.0
GNN,0,10,260.6391377874299,272.0,[M+HCOO]-,1,5.0
GNN,0,11,262.58319942178053,269.4,[M+HCOO]-,1,5.0
GNN,0,12,264.48898176214306,259.8,[M-H]-,4,5.0
GNN,0,13,276.33908780219684,267.7,[M-H]-,4,5.0
GNN,0,14,274.7501117541617,266.1,[M-H]-,4,5.0
GNN,0,15,266.13839274350255,274.4,[M+HCOO]-,1,5.0
GNN,0,16,287.65719444089046,283.3,[M+HCOO]-,1,5.0
GNN,0,17,298.68139640824353,294.5,[M+HCOO]-,1,5.0
GNN,0,18,301.2016180366801,300.8,[M+HCOO]-,1,5.0
GNN,0,19,301.8998373167659,299.4,[M+HCOO]-,1,5.0
GNN,0,20,300.8014168753253,298.5,[M+HCOO]-,1,5.0
GNN,0,21,231.8824356883371,227.0,[M+HCOO]-,1,2.0
GNN,0,22,242.63224475387003,235.0,[M+HCOO]-,1,2.0
GNN,0,23,237.23722973351803,231.3,[M+HCOO]-,1,2.0
GNN,0,24,244.1822769567362,237.7,[M+HCOO]-,1,2.0
GNN,0,25,245.9411905440271,241.4,[M+HCOO]-,1,2.0
GNN,0,26,244.79227502022778,238.6,[M+HCOO]-,1,2.0
GNN,0,27,243.79448889623103,235.2,[M+HCOO]-,1,2.0
GNN,0,28,214.53182963128395,207.1,[M-H]-,4,2.0
GNN,0,29,204.86081001025394,203.8,[M-H]-,4,2.0
GNN,0,30,210.61218551924182,210.1,[M-H]-,4,2.0
GNN,0,31,217.11601632986685,214.1,[M-H]-,4,2.0
GNN,0,32,216.5178669319351,211.3,[M-H]-,4,2.0
GNN,0,33,223.2555742527906,218.4,[M-H]-,4,2.0
GNN,0,34,220.7858300955977,216.4,[M-H]-,4,2.0
GNN,0,35,232.17588150658398,229.1,[M-H]-,4,2.0
GNN,0,36,231.16252360089715,232.6,[M-H]-,4,2.0
GNN,0,37,237.18036512747108,236.8,[M-H]-,4,2.0
GNN,0,38,217.71931580165813,216.4,[M-H]-,4,2.0
GNN,0,39,218.23581716505205,220.1,[M-H]-,4,2.0
GNN,0,40,221.50405155330216,220.5,[M-H]-,4,2.0
GNN,0,41,221.272459279558,221.5,[M-H]-,4,2.0
GNN,0,42,235.82379213582044,234.2,[M-H]-,4,2.0
GNN,0,43,255.60383113355036,249.0,[M-H]-,4,2.0
GNN,0,44,256.5841444274351,255.6,[M-H]-,4,2.0
GNN,0,45,262.5868125126599,261.6,[M-H]-,4,2.0
GNN,0,46,259.0384690718761,260.2,[M-H]-,4,2.0
GNN,0,47,260.03036721821655,258.1,[M-H]-,4,2.0
GNN,0,48,267.9125995965298,264.3,[M-H]-,4,2.0
GNN,0,49,291.7999318794139,285.5,[M+HCOO]-,1,2.0
GNN,0,50,290.6929472525014,283.5,[M+HCOO]-,1,2.0
GNN,0,51,299.5039600665649,292.3,[M+HCOO]-,1,2.0
GNN,0,52,297.7785654216777,291.0,[M+HCOO]-,1,2.0
GNN,0,53,297.1778860576639,289.4,[M+HCOO]-,1,2.0
GNN,0,54,295.48236872624346,288.4,[M+HCOO]-,1,2.0
GNN,0,55,301.87825789138003,294.4,[M+HCOO]-,1,2.0
GNN,0,56,300.08493828752717,293.0,[M+HCOO]-,1,2.0
GNN,0,57,299.3672096910051,291.9,[M+HCOO]-,1,2.0
GNN,0,58,259.32492875463083,256.6,[M-H]-,4,2.0
GNN,0,59,267.9694437322636,263.5,[M-H]-,4,2.0
GNN,0,60,267.6272798855016,262.0,[M-H]-,4,2.0
GNN,0,61,266.2809357290118,260.2,[M-H]-,4,2.0
GNN,0,62,271.0389277729927,264.9,[M-H]-,4,2.0
GNN,0,63,274.8883749408425,269.9,[M-H]-,4,2.0
GNN,0,64,273.1287662717448,268.5,[M-H]-,4,2.0
GNN,0,65,272.28598969919113,266.1,[M-H]-,4,2.0
GNN,0,66,271.40687271872343,265.2,[M-H]-,4,2.0
GNN,0,67,279.34491150271714,273.3,[M-H]-,4,2.0
GNN,0,68,274.8798323110159,271.2,[M-H]-,4,2.0
GNN,0,69,275.5695423671592,269.8,[M-H]-,4,2.0
GNN,0,70,283.56880077009276,278.5,[M-H]-,4,2.0
GNN,0,71,280.80409460644717,277.5,[M-H]-,4,2.0
GNN,0,72,282.83927759211076,276.2,[M-H]-,4,2.0
GNN,0,73,263.02005282073037,262.2,[M-H]-,4,2.0
GNN,0,74,266.81458346822507,261.1,[M-H]-,4,2.0
GNN,0,75,267.9251746099189,268.4,[M-H]-,4,2.0
GNN,0,76,274.2515929691859,267.6,[M-H]-,4,2.0
GNN,0,77,272.90197473069054,265.6,[M-H]-,4,2.0
GNN,0,78,271.8560198134253,270.6,[M-H]-,4,2.0
GNN,0,79,275.1895489354347,277.1,[M-H]-,4,2.0
GNN,0,80,284.50505894132925,276.1,[M-H]-,4,2.0
GNN,0,81,270.67942036653847,265.1,[M-H]-,4,2.0
GNN,0,82,273.4951712129276,263.3,[M-H]-,4,2.0
GNN,0,83,277.003194094486,266.4,[M-H]-,4,2.0
GNN,0,84,274.8293463454091,270.2,[M-H]-,4,2.0
GNN,0,85,276.692463139612,268.7,[M-H]-,4,2.0
GNN,0,86,272.48920329700985,266.2,[M-H]-,4,2.0
GNN,0,87,276.18408880536117,272.7,[M-H]-,4,2.0
GNN,0,88,280.5750266892399,272.8,[M-H]-,4,2.0
GNN,0,89,276.9752531221027,279.2,[M-H]-,4,2.0
GNN,0,90,276.70250496547294,278.7,[M-H]-,4,2.0
GNN,0,91,278.8183155460386,283.4,[M-H]-,4,2.0
GNN,0,92,282.9807020164593,283.7,[M-H]-,4,2.0
GNN,0,93,283.3764104539463,282.4,[M-H]-,4,2.0
GNN,0,94,286.29903433904457,286.9,[M-H]-,4,2.0
GNN,0,95,292.03961382118234,285.3,[M-H]-,4,2.0
GNN,0,96,292.11642796499507,290.5,[M-H]-,4,2.0
GNN,0,97,286.78917001769656,289.3,[M-H]-,4,2.0
GNN,0,98,293.7824048614368,290.1,[M-H]-,4,2.0
GNN,0,99,306.36226863155514,296.1,[M-H]-,4,2.0
GNN,0,100,300.8098569697162,295.2,[M-H]-,4,2.0
GNN,0,101,303.53065357351215,293.7,[M-H]-,4,2.0
GNN,0,102,296.8891041536537,292.9,[M-H]-,4,2.0
GNN,0,103,297.8744902232507,291.8,[M-H]-,4,2.0
GNN,0,104,306.51278198804204,296.5,[M-H]-,4,2.0
GNN,0,105,292.4878611518237,295.0,[M-H]-,4,2.0
GNN,0,106,302.31639170128926,299.2,[M-H]-,4,2.0
GNN,0,107,307.7908091886095,298.2,[M-H]-,4,2.0
GNN,0,108,292.71064048936313,297.7,[M-H]-,4,2.0
GNN,0,109,303.4062612930664,296.4,[M-H]-,4,2.0
GNN,0,110,281.53259448424546,273.1,[M-H]-,4,2.0
GNN,0,111,285.33331703544314,279.1,[M-H]-,4,2.0
GNN,0,112,284.1997969281698,277.5,[M-H]-,4,2.0
GNN,0,113,288.14683845457904,286.9,[M-H]-,4,2.0
GNN,0,114,283.485448429338,285.7,[M-H]-,4,2.0
GNN,0,115,290.69606555978737,284.9,[M-H]-,4,2.0
GNN,0,116,286.96971904752047,282.3,[M+HCOO]-,1,5.0
GNN,0,117,285.77514876903007,280.9,[M+HCOO]-,1,5.0
GNN,0,118,291.18925222111005,286.4,[M+HCOO]-,1,5.0
GNN,0,119,296.90861587081395,292.1,[M+HCOO]-,1,5.0
GNN,0,120,302.01033153478517,297.5,[M+HCOO]-,1,5.0
GNN,0,121,305.6005962678853,300.3,[M+HCOO]-,1,5.0
GNN,0,122,306.7815128349285,303.0,[M+HCOO]-,1,5.0
GNN,0,123,304.5522876095917,299.5,[M+HCOO]-,1,5.0
GNN,0,124,221.42899476842845,211.8,[M-H]-,4,1.0
GNN,0,125,217.71931580165813,222.72,[M-H]-,4,2.0
GNN,0,126,266.8247594473655,274.9,[M-H]-,4,2.0
GNN,0,127,266.8247594473655,276.44,[M-H]-,4,2.0
GNN,0,128,274.5309734058489,277.45,[M-H]-,4,2.0
GNN,0,129,283.05866583930845,279.49,[M-H]-,4,2.0
GNN,0,130,272.6319806570957,282.68,[M-H]-,4,2.0
GNN,0,131,272.6319806570957,283.01,[M-H]-,4,2.0
GNN,0,132,269.08852265066065,294.68,[M-H]-,4,2.0
GNN,0,133,311.81502490545074,301.9,[M-H]-,4,1.0
GNN,0,134,306.05715306968017,312.7,[M+CH3COO]-,0,1.0
GNN,0,135,305.23649638776243,301.2,[M-H]-,4,1.0
GNN,0,136,305.87129151940036,311.9,[M+CH3COO]-,0,1.0
GNN,0,137,308.37408029225634,301.4,[M-H]-,4,1.0
GNN,0,138,303.04183508365634,296.1,[M-H]-,4,1.0
GNN,0,139,303.11448810942466,305.8,[M+CH3COO]-,0,1.0
GNN,0,140,302.863516222802,297.1,[M-H]-,4,1.0
GNN,0,141,301.68233819542974,305.3,[M+CH3COO]-,0,1.0
GNN,0,142,304.5947696412857,303.3,[M-H]-,4,1.0
GNN,0,143,305.0144446232965,313.7,[M+CH3COO]-,0,1.0
GNN,0,144,302.7060646393461,303.2,[M-H]-,4,1.0
GNN,0,145,304.498901840223,311.5,[M+CH3COO]-,0,1.0
GNN,0,146,268.52191059943704,267.9,[M-H]-,4,1.0
GNN,0,147,268.7650408142192,272.7,[M-H]-,4,1.0
GNN,0,148,285.52694646588657,291.5,[M-H]-,4,2.0
GNN,0,149,285.06076265174994,269.9,[M-H]-,4,1.0
GNN,0,150,279.2921482560993,280.3,[M+CH3COO]-,0,1.0
GNN,0,151,288.46437777693376,276.2,[M-H]-,4,1.0
GNN,0,152,283.97035733133015,286.3,[M+CH3COO]-,0,1.0
GNN,0,153,252.811778707262,251.4,[M-H]-,4,2.0
GNN,0,154,255.0469675183231,256.3,[M-H]-,4,2.0
GNN,0,155,252.25796444728218,244.9,[M-H]-,4,2.0
GNN,0,156,250.45395574852859,248.2,[M-H]-,4,2.0
GNN,0,157,252.811778707262,251.1,[M-H]-,4,2.0
GNN,0,158,254.64722419221866,254.5,[M-H]-,4,2.0
GNN,0,159,254.51484018982725,257.6,[M-H]-,4,2.0
GNN,0,160,259.39192946673705,261.0,[M-H]-,4,2.0
GNN,0,161,263.03196564990805,264.1,[M-H]-,4,2.0
GNN,0,162,270.67942036653847,264.5,[M-H]-,4,2.0
GNN,0,163,262.5418907332415,253.1,[M-H]-,4,2.0
GNN,0,164,255.1279911392632,251.2,[M-H]-,4,2.0
GNN,0,165,263.6570703611529,255.2,[M-H]-,4,2.0
GNN,0,166,264.69704211462755,258.7,[M-H]-,4,2.0
GNN,0,167,266.5788292025792,257.1,[M-H]-,4,2.0
GNN,0,168,260.9580348318292,255.0,[M-H]-,4,2.0
GNN,0,169,264.8999557811038,262.0,[M-H]-,4,2.0
GNN,0,170,265.7193080034855,260.2,[M-H]-,4,2.0
GNN,0,171,264.5337536805595,257.9,[M-H]-,4,2.0
GNN,0,172,273.4951712129276,263.3,[M-H]-,4,2.0
GNN,0,173,267.115939229685,261.4,[M-H]-,4,2.0
GNN,0,174,270.13326876452334,268.6,[M-H]-,4,2.0
GNN,0,175,277.003194094486,267.0,[M-H]-,4,2.0
GNN,0,176,275.29893226698357,264.5,[M-H]-,4,2.0
GNN,0,177,273.36187859386337,270.8,[M-H]-,4,2.0
GNN,0,178,274.8293463454091,269.9,[M-H]-,4,2.0
GNN,0,179,276.692463139612,268.1,[M-H]-,4,2.0
GNN,0,180,275.1161965483127,275.0,[M-H]-,4,2.0
GNN,0,181,276.18408880536117,273.2,[M-H]-,4,2.0
GNN,0,182,282.49042581583274,271.4,[M-H]-,4,2.0
GNN,0,183,275.1432319013785,277.9,[M-H]-,4,2.0
GNN,0,184,274.0713210535359,275.7,[M-H]-,4,2.0
GNN,0,185,273.8215842009359,274.9,[M-H]-,4,2.0
GNN,0,186,274.8651602963144,278.0,[M-H]-,4,2.0
GNN,0,187,246.2507044498238,252.2,[M-H]-,4,2.0
GNN,0,188,252.1453534562813,255.3,[M-H]-,4,2.0
GNN,0,189,258.9407314774058,258.5,[M-H]-,4,2.0
GNN,0,190,253.55060118306733,256.8,[M-H]-,4,2.0
GNN,0,191,261.6566129385008,262.1,[M-H]-,4,2.0
GNN,0,192,266.7199542591454,265.1,[M-H]-,4,2.0
GNN,0,193,260.440069595636,263.4,[M-H]-,4,2.0
GNN,0,194,267.0899417648947,268.6,[M-H]-,4,2.0
GNN,0,195,265.9719701638274,266.6,[M-H]-,4,2.0
GNN,0,196,258.96012003845624,264.8,[M-H]-,4,2.0
GNN,0,197,279.2345704158612,280.9,[M-H]-,4,2.0
GNN,0,198,282.9807020164593,285.5,[M-H]-,4,2.0
GNN,0,199,242.68500503165043,243.7,[M-H]-,4,5.0
GNN,0,200,250.37623671718924,248.5,[M-H]-,4,5.0
GNN,0,201,257.1093211047084,249.7,[M-H]-,4,5.0
GNN,0,202,261.88733807707723,255.8,[M-H]-,4,5.0
GNN,0,203,264.48898176214306,260.2,[M-H]-,4,5.0
GNN,0,204,265.1086380345443,262.0,[M-H]-,4,5.0
GNN,0,205,274.7501117541617,266.4,[M-H]-,4,5.0
GNN,0,206,276.33908780219684,268.0,[M-H]-,4,5.0
GNN,0,207,267.115939229685,261.0,[M-H]-,4,2.0
GNN,0,208,273.4951712129276,262.5,[M-H]-,4,2.0
GNN,0,209,270.67942036653847,263.5,[M-H]-,4,2.0
GNN,0,210,276.692463139612,267.4,[M-H]-,4,2.0
GNN,0,211,274.8293463454091,268.9,[M-H]-,4,2.0
GNN,0,212,273.36187859386337,269.0,[M-H]-,4,2.0
GNN,0,213,279.4757424726221,271.3,[M-H]-,4,2.0
GNN,0,214,280.5750266892399,272.2,[M-H]-,4,2.0
GNN,0,215,273.8215842009359,274.3,[M-H]-,4,2.0
GNN,0,216,274.0713210535359,275.7,[M-H]-,4,2.0
GNN,0,217,288.211514175637,275.6,[M-H]-,4,2.0
GNN,0,218,281.0373253369979,276.5,[M-H]-,4,2.0
GNN,0,219,276.70250496547294,277.7,[M-H]-,4,2.0
GNN,0,220,283.6625399724422,281.9,[M-H]-,4,2.0
GNN,0,221,278.8183155460386,283.0,[M-H]-,4,2.0
GNN,0,222,283.2394689003597,283.7,[M-H]-,4,2.0
GNN,0,223,283.3764104539463,282.4,[M-H]-,4,2.0
GNN,0,224,282.9807020164593,283.7,[M-H]-,4,2.0
GNN,0,225,294.11007740444455,286.1,[M-H]-,4,2.0
GNN,0,226,293.9224003014756,287.2,[M-H]-,4,2.0
GNN,0,227,286.78917001769656,288.7,[M-H]-,4,2.0
GNN,0,228,292.11642796499507,289.6,[M-H]-,4,2.0
GNN,0,229,297.8744902232507,290.9,[M-H]-,4,2.0
GNN,0,230,296.8891041536537,292.1,[M-H]-,4,2.0
GNN,0,231,303.53065357351215,293.0,[M-H]-,4,2.0
GNN,0,232,292.71064048936313,296.5,[M-H]-,4,2.0
GNN,0,233,307.7908091886095,297.1,[M-H]-,4,2.0
GNN,0,234,263.02005282073037,262.1,[M-H]-,4,2.0
GNN,0,235,272.25518135150514,264.6,[M-H]-,4,2.0
GNN,0,236,272.90197473069054,265.2,[M-H]-,4,2.0
GNN,0,237,274.2515929691859,266.5,[M-H]-,4,2.0
GNN,0,238,271.82160045597317,267.3,[M-H]-,4,2.0
GNN,0,239,272.4102045208877,268.1,[M-H]-,4,2.0
GNN,0,240,271.8560198134253,268.7,[M-H]-,4,2.0
GNN,0,241,278.78904504623216,270.3,[M-H]-,4,2.0
GNN,0,242,271.58358919840776,270.9,[M-H]-,4,2.0
GNN,0,243,270.83667069607253,272.7,[M-H]-,4,2.0
GNN,0,244,272.84015655402646,274.4,[M-H]-,4,2.0
GNN,0,245,284.50505894132925,274.8,[M-H]-,4,2.0
GNN,0,246,274.9260258782557,276.1,[M-H]-,4,2.0
GNN,0,247,267.9694437322636,262.8,[M-H]-,4,2.0
GNN,0,248,271.40687271872343,265.7,[M-H]-,4,2.0
GNN,0,249,272.28598969919113,266.7,[M-H]-,4,2.0
GNN,0,250,273.1287662717448,267.4,[M-H]-,4,2.0
GNN,0,251,274.8883749408425,268.8,[M-H]-,4,2.0
GNN,0,252,275.5695423671592,269.2,[M-H]-,4,2.0
GNN,0,253,274.8798323110159,269.5,[M-H]-,4,2.0
GNN,0,254,281.1892573811206,271.1,[M-H]-,4,2.0
GNN,0,255,279.34491150271714,271.7,[M-H]-,4,2.0
GNN,0,256,280.74127270816325,274.1,[M-H]-,4,2.0
GNN,0,257,282.83927759211076,275.4,[M-H]-,4,2.0
GNN,0,258,280.80409460644717,276.2,[M-H]-,4,2.0
GNN,0,259,283.56880077009276,277.3,[M-H]-,4,2.0
