model,fold,index,pred,true,adduct_type,adduct_code,class_code
GNN,0,2632,280.2104378029274,277.8,[M+Na]+,4,5.0
GNN,0,2633,280.2104378029274,278.7,[M+Na]+,4,5.0
GNN,0,2634,278.16762506158904,278.7,[M+H]+,1,5.0
GNN,0,2635,278.16762506158904,279.0,[M+H]+,1,5.0
GNN,0,2636,278.16762506158904,279.1,[M+H]+,1,5.0
GNN,0,2637,281.47596932810364,281.8,[M+Na]+,4,5.0
GNN,0,2638,274.55213671888214,275.0,[M+H]+,1,5.0
GNN,0,2639,274.55213671888214,275.8,[M+H]+,1,5.0
GNN,0,2640,285.2276497025736,285.0,[M+H]+,1,5.0
GNN,0,2641,282.2668338957086,282.1,[M+H]+,1,5.0
GNN,0,2642,282.2668338957086,282.3,[M+H]+,1,5.0
GNN,0,2643,283.9431329883758,284.3,[M+Na]+,4,5.0
GNN,0,2644,278.3809772042169,277.7,[M+H]+,1,5.0
GNN,0,2645,287.65733175371093,288.4,[M+H]+,1,5.0
GNN,0,2646,287.65733175371093,289.2,[M+H]+,1,5.0
GNN,0,2647,284.0847074507838,285.0,[M+H]+,1,5.0
GNN,0,2648,284.0847074507838,283.8,[M+H]+,1,5.0
GNN,0,2649,284.0847074507838,283.6,[M+H]+,1,5.0
GNN,0,2650,284.0847074507838,284.1,[M+H]+,1,5.0
GNN,0,2651,284.0847074507838,284.3,[M+H]+,1,5.0
GNN,0,2652,284.0847074507838,284.9,[M+H]+,1,5.0
GNN,0,2653,284.0847074507838,285.1,[M+H]+,1,5.0
GNN,0,2654,284.0847074507838,285.8,[M+H]+,1,5.0
GNN,0,2655,283.79668021786296,281.6,[M+Na]+,4,5.0
GNN,0,2656,283.79668021786296,287.7,[M+Na]+,4,5.0
GNN,0,2657,281.9091947065843,281.4,[M+H]+,1,5.0
GNN,0,2658,282.6607339092355,282.2,[M+Na]+,4,5.0
GNN,0,2659,286.91040319054355,288.8,[M+H]+,1,5.0
GNN,0,2660,289.2184759650426,290.2,[M+H]+,1,5.0
GNN,0,2661,289.2184759650426,292.2,[M+H]+,1,5.0
GNN,0,2662,284.1646499125159,285.0,[M+H]+,1,5.0
GNN,0,2663,292.0839121674657,293.0,[M+H]+,1,5.0
GNN,0,2664,292.0839121674657,293.7,[M+H]+,1,5.0
GNN,0,2665,298.49463509309487,298.5,[M+H]+,1,5.0
GNN,0,2666,297.1716105504806,297.7,[M+Na]+,4,5.0
GNN,0,2667,297.1716105504806,297.5,[M+Na]+,4,5.0
GNN,0,2668,295.04397160410423,296.6,[M+H]+,1,5.0
GNN,0,2669,295.04397160410423,296.2,[M+H]+,1,5.0
GNN,0,2670,295.04397160410423,296.7,[M+H]+,1,5.0
GNN,0,2671,292.79808464477514,294.9,[M+H]+,1,5.0
GNN,0,2672,298.8298766524114,301.0,[M+NH4]+,3,5.0
GNN,0,2673,302.09443985469704,303.8,[M+H]+,1,5.0
GNN,0,2674,302.09443985469704,303.9,[M+H]+,1,5.0
GNN,0,2675,300.85761513679927,302.3,[M+H]+,1,5.0
GNN,0,2676,300.85761513679927,301.6,[M+H]+,1,5.0
GNN,0,2677,301.26145140120855,304.1,[M+Na]+,4,5.0
GNN,0,2678,298.0967973222772,299.3,[M+H]+,1,5.0
GNN,0,2679,298.0967973222772,299.6,[M+H]+,1,5.0
GNN,0,2680,297.16775416432296,298.5,[M+Na]+,4,5.0
GNN,0,2681,297.16775416432296,299.1,[M+Na]+,4,5.0
GNN,0,2682,297.4612653193285,297.3,[M+Na]+,4,5.0
GNN,0,2683,304.15786685288396,306.4,[M+Na]+,4,5.0
GNN,0,2684,304.15786685288396,307.6,[M+Na]+,4,5.0
GNN,0,2685,301.82681464548546,301.9,[M+H]+,1,5.0
GNN,0,2686,301.82681464548546,302.1,[M+H]+,1,5.0
GNN,0,2687,307.5104415217142,309.7,[M+H]+,1,5.0
GNN,0,2688,308.04308492140143,308.7,[M+Na]+,4,5.0
GNN,0,2689,306.16919609242956,307.9,[M+H]+,1,5.0
GNN,0,2690,306.16919609242956,307.6,[M+H]+,1,5.0
GNN,0,2691,306.16919609242956,307.7,[M+H]+,1,5.0
GNN,0,2692,306.16919609242956,308.3,[M+H]+,1,5.0
GNN,0,2693,307.6452359642634,310.0,[M+Na]+,4,5.0
GNN,0,2694,307.6452359642634,306.6,[M+Na]+,4,5.0
GNN,0,2695,307.6452359642634,310.1,[M+Na]+,4,5.0
GNN,0,2696,304.55980895291066,305.3,[M+H]+,1,5.0
GNN,0,2697,304.55980895291066,305.2,[M+H]+,1,5.0
GNN,0,2698,304.55980895291066,304.9,[M+H]+,1,5.0
GNN,0,2699,304.55980895291066,305.5,[M+H]+,1,5.0
GNN,0,2700,304.1903900039715,306.0,[M+Na]+,4,5.0
GNN,0,2701,304.1903900039715,304.2,[M+Na]+,4,5.0
GNN,0,2702,309.12979299904123,310.7,[M+H]+,1,5.0
GNN,0,2703,307.25585075538305,308.2,[M+H]+,1,5.0
GNN,0,2704,312.1477577232292,313.6,[M+H]+,1,5.0
GNN,0,2705,312.1477577232292,314.0,[M+H]+,1,5.0
GNN,0,2706,310.0402652800837,311.8,[M+H]+,1,5.0
GNN,0,2707,310.0402652800837,311.7,[M+H]+,1,5.0
GNN,0,2708,272.35372546877943,273.0,[M+H]+,1,5.0
GNN,0,2709,282.7403495400103,282.0,[M+H]+,1,5.0
GNN,0,2710,280.2104378029274,278.7,[M+Na]+,4,5.0
GNN,0,2711,280.2104378029274,281.0,[M+Na]+,4,5.0
GNN,0,2712,278.16762506158904,278.4,[M+H]+,1,5.0
GNN,0,2713,278.16762506158904,279.0,[M+H]+,1,5.0
GNN,0,2714,278.16762506158904,279.1,[M+H]+,1,5.0
GNN,0,2715,281.47596932810364,281.9,[M+Na]+,4,5.0
GNN,0,2716,274.028559534457,275.3,[M+Na]+,4,5.0
GNN,0,2717,282.2668338957086,281.9,[M+H]+,1,5.0
GNN,0,2718,283.9431329883758,284.5,[M+Na]+,4,5.0
GNN,0,2719,287.65733175371093,288.2,[M+H]+,1,5.0
GNN,0,2720,284.0847074507838,283.4,[M+H]+,1,5.0
GNN,0,2721,284.0847074507838,283.6,[M+H]+,1,5.0
GNN,0,2722,284.0847074507838,284.0,[M+H]+,1,5.0
GNN,0,2723,284.0847074507838,284.4,[M+H]+,1,5.0
GNN,0,2724,284.0847074507838,284.7,[M+H]+,1,5.0
GNN,0,2725,284.0847074507838,285.0,[M+H]+,1,5.0
GNN,0,2726,284.0847074507838,285.4,[M+H]+,1,5.0
GNN,0,2727,283.79668021786296,281.0,[M+Na]+,4,5.0
GNN,0,2728,283.79668021786296,286.6,[M+Na]+,4,5.0
GNN,0,2729,283.79668021786296,288.5,[M+Na]+,4,5.0
GNN,0,2730,281.9091947065843,281.3,[M+H]+,1,5.0
GNN,0,2731,282.6607339092355,281.4,[M+Na]+,4,5.0
GNN,0,2732,282.6607339092355,282.6,[M+Na]+,4,5.0
GNN,0,2733,286.91040319054355,286.9,[M+H]+,1,5.0
GNN,0,2734,292.78571401264355,294.4,[M+H]+,1,5.0
GNN,0,2735,289.2184759650426,289.9,[M+H]+,1,5.0
GNN,0,2736,289.2184759650426,291.0,[M+H]+,1,5.0
GNN,0,2737,289.2184759650426,292.6,[M+H]+,1,5.0
GNN,0,2738,284.4472857872137,287.5,[M+Na]+,4,5.0
GNN,0,2739,287.18103688586905,287.5,[M+H]+,1,5.0
GNN,0,2740,287.18103688586905,290.2,[M+H]+,1,5.0
GNN,0,2741,292.0839121674657,294.7,[M+H]+,1,5.0
GNN,0,2742,295.04397160410423,296.6,[M+H]+,1,5.0
GNN,0,2743,295.04397160410423,297.0,[M+H]+,1,5.0
GNN,0,2744,295.82821611463316,298.8,[M+NH4]+,3,5.0
GNN,0,2745,292.79808464477514,294.3,[M+H]+,1,5.0
GNN,0,2746,292.79808464477514,294.6,[M+H]+,1,5.0
GNN,0,2747,290.95454623271854,293.0,[M+Na]+,4,5.0
GNN,0,2748,296.7962835864762,299.3,[M+H]+,1,5.0
GNN,0,2749,296.3329757479213,297.0,[M+H]+,1,5.0
GNN,0,2750,296.3329757479213,297.2,[M+H]+,1,5.0
GNN,0,2751,301.50009005086775,302.7,[M+Na]+,4,5.0
GNN,0,2752,300.85761513679927,301.4,[M+H]+,1,5.0
GNN,0,2753,300.85761513679927,301.9,[M+H]+,1,5.0
GNN,0,2754,300.85761513679927,302.2,[M+H]+,1,5.0
GNN,0,2755,301.26145140120855,300.6,[M+Na]+,4,5.0
GNN,0,2756,301.26145140120855,301.0,[M+Na]+,4,5.0
GNN,0,2757,301.26145140120855,301.2,[M+Na]+,4,5.0
GNN,0,2758,301.26145140120855,304.4,[M+Na]+,4,5.0
GNN,0,2759,298.0967973222772,299.0,[M+H]+,1,5.0
GNN,0,2760,298.0967973222772,299.8,[M+H]+,1,5.0
GNN,0,2761,298.0967973222772,299.9,[M+H]+,1,5.0
GNN,0,2762,297.16775416432296,299.2,[M+Na]+,4,5.0
GNN,0,2763,303.8984268605514,304.5,[M+H]+,1,5.0
GNN,0,2764,303.8984268605514,305.2,[M+H]+,1,5.0
GNN,0,2765,301.82681464548546,302.2,[M+H]+,1,5.0
GNN,0,2766,306.16919609242956,308.1,[M+H]+,1,5.0
GNN,0,2767,307.6452359642634,306.2,[M+Na]+,4,5.0
GNN,0,2768,307.6452359642634,310.3,[M+Na]+,4,5.0
GNN,0,2769,304.55980895291066,305.3,[M+H]+,1,5.0
GNN,0,2770,304.55980895291066,305.5,[M+H]+,1,5.0
GNN,0,2771,304.1903900039715,303.4,[M+Na]+,4,5.0
GNN,0,2772,304.1903900039715,305.1,[M+Na]+,4,5.0
GNN,0,2773,304.1903900039715,306.7,[M+Na]+,4,5.0
GNN,0,2774,307.25585075538305,307.9,[M+H]+,1,5.0
GNN,0,2775,307.25585075538305,308.5,[M+H]+,1,5.0
GNN,0,2776,310.0402652800837,311.4,[M+H]+,1,5.0
GNN,0,2777,282.34646924335794,281.7,[M+NH4]+,3,1.0
GNN,0,2778,282.34646924335794,280.9,[M+NH4]+,3,1.0
GNN,0,2779,282.34646924335794,282.7,[M+NH4]+,3,1.0
GNN,0,2780,282.34646924335794,283.0,[M+NH4]+,3,1.0
GNN,0,2781,281.8009013916907,280.4,[M+NH4]+,3,1.0
GNN,0,2782,288.1063576637037,289.1,[M+NH4]+,3,1.0
GNN,0,2783,288.1063576637037,288.0,[M+NH4]+,3,1.0
GNN,0,2784,288.1063576637037,289.0,[M+NH4]+,3,1.0
GNN,0,2785,284.4076886938908,284.2,[M+NH4]+,3,1.0
GNN,0,2786,291.922256916358,291.9,[M+NH4]+,3,1.0
GNN,0,2787,288.6745687680911,289.5,[M+NH4]+,3,1.0
GNN,0,2788,293.71076805952555,295.5,[M+NH4]+,3,1.0
GNN,0,2789,293.71076805952555,294.9,[M+NH4]+,3,1.0
GNN,0,2790,293.71076805952555,294.7,[M+NH4]+,3,1.0
GNN,0,2791,293.71076805952555,294.8,[M+NH4]+,3,1.0
GNN,0,2792,293.71076805952555,295.3,[M+NH4]+,3,1.0
GNN,0,2793,290.9606218694263,291.3,[M+NH4]+,3,1.0
GNN,0,2794,290.9606218694263,292.8,[M+NH4]+,3,1.0
GNN,0,2795,289.14241784228454,290.3,[M+NH4]+,3,1.0
GNN,0,2796,298.1618107167457,298.5,[M+NH4]+,3,1.0
GNN,0,2797,298.1618107167457,297.1,[M+NH4]+,3,1.0
GNN,0,2798,298.1618107167457,298.2,[M+NH4]+,3,1.0
GNN,0,2799,296.2072864246025,296.0,[M+NH4]+,3,1.0
GNN,0,2800,296.2072864246025,296.4,[M+NH4]+,3,1.0
GNN,0,2801,291.78129624184504,291.9,[M+NH4]+,3,1.0
GNN,0,2802,291.78129624184504,293.9,[M+NH4]+,3,1.0
GNN,0,2803,301.92425754493684,301.8,[M+NH4]+,3,1.0
GNN,0,2804,301.92425754493684,301.4,[M+NH4]+,3,1.0
GNN,0,2805,301.92425754493684,302.0,[M+NH4]+,3,1.0
GNN,0,2806,301.92425754493684,301.7,[M+NH4]+,3,1.0
GNN,0,2807,298.1774367837429,299.2,[M+NH4]+,3,1.0
GNN,0,2808,298.1774367837429,299.6,[M+NH4]+,3,1.0
GNN,0,2809,298.1774367837429,299.1,[M+NH4]+,3,1.0
GNN,0,2810,298.1774367837429,299.8,[M+NH4]+,3,1.0
GNN,0,2811,298.1774367837429,299.3,[M+NH4]+,3,1.0
GNN,0,2812,298.1774367837429,299.7,[M+NH4]+,3,1.0
GNN,0,2813,295.7812961593297,295.4,[M+NH4]+,3,1.0
GNN,0,2814,295.7812961593297,297.4,[M+NH4]+,3,1.0
GNN,0,2815,293.21415816449894,291.2,[M+NH4]+,3,1.0
GNN,0,2816,293.21415816449894,294.6,[M+NH4]+,3,1.0
GNN,0,2817,305.11177701947565,304.5,[M+NH4]+,3,1.0
GNN,0,2818,305.11177701947565,304.9,[M+NH4]+,3,1.0
GNN,0,2819,305.11177701947565,304.6,[M+NH4]+,3,1.0
GNN,0,2820,305.11177701947565,305.0,[M+NH4]+,3,1.0
GNN,0,2821,302.8959182068158,303.0,[M+NH4]+,3,1.0
GNN,0,2822,302.8959182068158,303.1,[M+NH4]+,3,1.0
GNN,0,2823,302.8959182068158,302.8,[M+NH4]+,3,1.0
GNN,0,2824,299.8194725215436,300.3,[M+NH4]+,3,1.0
GNN,0,2825,299.8194725215436,300.7,[M+NH4]+,3,1.0
GNN,0,2826,298.5029291744778,296.0,[M+NH4]+,3,1.0
GNN,0,2827,298.5029291744778,298.2,[M+NH4]+,3,1.0
GNN,0,2828,307.91643736713485,308.4,[M+NH4]+,3,1.0
GNN,0,2829,307.91643736713485,308.0,[M+NH4]+,3,1.0
GNN,0,2830,307.91643736713485,308.5,[M+NH4]+,3,1.0
GNN,0,2831,305.1473334255983,305.9,[M+NH4]+,3,1.0
GNN,0,2832,305.1473334255983,306.1,[M+NH4]+,3,1.0
GNN,0,2833,305.1473334255983,305.7,[M+NH4]+,3,1.0
GNN,0,2834,305.1473334255983,306.0,[M+NH4]+,3,1.0
GNN,0,2835,305.1473334255983,306.4,[M+NH4]+,3,1.0
GNN,0,2836,303.10878926950363,302.9,[M+NH4]+,3,1.0
GNN,0,2837,303.10878926950363,304.5,[M+NH4]+,3,1.0
GNN,0,2838,303.10878926950363,302.7,[M+NH4]+,3,1.0
GNN,0,2839,303.10878926950363,303.1,[M+NH4]+,3,1.0
GNN,0,2840,303.10878926950363,303.3,[M+NH4]+,3,1.0
GNN,0,2841,301.0114705679949,301.1,[M+NH4]+,3,1.0
GNN,0,2842,301.0114705679949,301.9,[M+NH4]+,3,1.0
GNN,0,2843,301.0114705679949,301.5,[M+NH4]+,3,1.0
GNN,0,2844,299.50380461049565,296.3,[M+NH4]+,3,1.0
GNN,0,2845,311.8556958462411,311.5,[M+NH4]+,3,1.0
GNN,0,2846,309.6195555788802,309.0,[M+NH4]+,3,1.0
GNN,0,2847,309.6195555788802,309.5,[M+NH4]+,3,1.0
GNN,0,2848,309.6195555788802,308.9,[M+NH4]+,3,1.0
GNN,0,2849,309.6195555788802,308.7,[M+NH4]+,3,1.0
GNN,0,2850,309.6195555788802,309.7,[M+NH4]+,3,1.0
GNN,0,2851,309.6195555788802,309.1,[M+NH4]+,3,1.0
GNN,0,2852,309.6195555788802,309.6,[M+NH4]+,3,1.0
GNN,0,2853,305.814269491243,307.4,[M+NH4]+,3,1.0
GNN,0,2854,305.814269491243,306.8,[M+NH4]+,3,1.0
GNN,0,2855,305.814269491243,307.1,[M+NH4]+,3,1.0
GNN,0,2856,304.8697222520942,305.4,[M+NH4]+,3,1.0
GNN,0,2857,304.8697222520942,305.0,[M+NH4]+,3,1.0
GNN,0,2858,313.50769502182345,314.3,[M+NH4]+,3,1.0
GNN,0,2859,311.661886328566,312.4,[M+NH4]+,3,1.0
GNN,0,2860,311.661886328566,311.4,[M+NH4]+,3,1.0
GNN,0,2861,311.661886328566,312.5,[M+NH4]+,3,1.0
GNN,0,2862,311.661886328566,311.7,[M+NH4]+,3,1.0
GNN,0,2863,311.661886328566,311.8,[M+NH4]+,3,1.0
GNN,0,2864,311.661886328566,312.0,[M+NH4]+,3,1.0
GNN,0,2865,309.7920565220411,308.9,[M+NH4]+,3,1.0
GNN,0,2866,309.7920565220411,310.3,[M+NH4]+,3,1.0
GNN,0,2867,309.7920565220411,309.9,[M+NH4]+,3,1.0
GNN,0,2868,309.7920565220411,310.2,[M+NH4]+,3,1.0
GNN,0,2869,309.7920565220411,309.3,[M+NH4]+,3,1.0
GNN,0,2870,309.7920565220411,309.6,[M+NH4]+,3,1.0
GNN,0,2871,307.8814674562328,306.1,[M+NH4]+,3,1.0
GNN,0,2872,307.8814674562328,307.7,[M+NH4]+,3,1.0
GNN,0,2873,307.8814674562328,308.7,[M+NH4]+,3,1.0
GNN,0,2874,307.8814674562328,307.0,[M+NH4]+,3,1.0
GNN,0,2875,305.7653038229171,304.7,[M+NH4]+,3,1.0
GNN,0,2876,305.7653038229171,306.1,[M+NH4]+,3,1.0
GNN,0,2877,317.47214112098095,317.6,[M+NH4]+,3,1.0
GNN,0,2878,317.47214112098095,317.5,[M+NH4]+,3,1.0
GNN,0,2879,315.73023777782447,315.3,[M+NH4]+,3,1.0
GNN,0,2880,315.73023777782447,315.2,[M+NH4]+,3,1.0
GNN,0,2881,315.73023777782447,315.8,[M+NH4]+,3,1.0
GNN,0,2882,313.2582663775683,313.6,[M+NH4]+,3,1.0
GNN,0,2883,313.2582663775683,312.6,[M+NH4]+,3,1.0
GNN,0,2884,313.2582663775683,312.9,[M+NH4]+,3,1.0
GNN,0,2885,310.86404319187614,310.0,[M+NH4]+,3,1.0
GNN,0,2886,310.86404319187614,311.4,[M+NH4]+,3,1.0
GNN,0,2887,310.86404319187614,312.2,[M+NH4]+,3,1.0
GNN,0,2888,310.86404319187614,310.8,[M+NH4]+,3,1.0
GNN,0,2889,309.09464887654497,308.4,[M+NH4]+,3,1.0
GNN,0,2890,305.9052895795253,305.2,[M+NH4]+,3,1.0
GNN,0,2891,320.622499427712,320.7,[M+NH4]+,3,1.0
GNN,0,2892,320.622499427712,319.9,[M+NH4]+,3,1.0
GNN,0,2893,320.622499427712,320.6,[M+NH4]+,3,1.0
GNN,0,2894,318.853819469532,317.9,[M+NH4]+,3,1.0
GNN,0,2895,318.853819469532,318.6,[M+NH4]+,3,1.0
GNN,0,2896,318.853819469532,318.9,[M+NH4]+,3,1.0
GNN,0,2897,315.80799442876526,315.3,[M+NH4]+,3,1.0
GNN,0,2898,315.80799442876526,316.6,[M+NH4]+,3,1.0
GNN,0,2899,315.80799442876526,315.9,[M+NH4]+,3,1.0
GNN,0,2900,315.80799442876526,316.0,[M+NH4]+,3,1.0
GNN,0,2901,315.80799442876526,315.7,[M+NH4]+,3,1.0
GNN,0,2902,313.8352240266916,312.9,[M+NH4]+,3,1.0
GNN,0,2903,313.8352240266916,314.1,[M+NH4]+,3,1.0
GNN,0,2904,313.8352240266916,313.7,[M+NH4]+,3,1.0
GNN,0,2905,313.8352240266916,313.1,[M+NH4]+,3,1.0
GNN,0,2906,313.8352240266916,313.4,[M+NH4]+,3,1.0
GNN,0,2907,313.8352240266916,314.4,[M+NH4]+,3,1.0
GNN,0,2908,313.8352240266916,314.8,[M+NH4]+,3,1.0
GNN,0,2909,311.247624928512,310.5,[M+NH4]+,3,1.0
GNN,0,2910,311.247624928512,311.9,[M+NH4]+,3,1.0
GNN,0,2911,309.1079137910157,308.7,[M+NH4]+,3,1.0
GNN,0,2912,309.1079137910157,311.0,[M+NH4]+,3,1.0
GNN,0,2913,308.7646773239986,307.6,[M+NH4]+,3,1.0
GNN,0,2914,308.7646773239986,310.6,[M+NH4]+,3,1.0
GNN,0,2915,323.87154661980117,323.6,[M+NH4]+,3,1.0
GNN,0,2916,323.87154661980117,323.3,[M+NH4]+,3,1.0
GNN,0,2917,321.25338635169646,321.6,[M+NH4]+,3,1.0
GNN,0,2918,321.25338635169646,320.7,[M+NH4]+,3,1.0
GNN,0,2919,321.25338635169646,321.5,[M+NH4]+,3,1.0
GNN,0,2920,321.25338635169646,321.9,[M+NH4]+,3,1.0
GNN,0,2921,319.328988245949,319.5,[M+NH4]+,3,1.0
GNN,0,2922,319.328988245949,319.2,[M+NH4]+,3,1.0
GNN,0,2923,319.328988245949,318.7,[M+NH4]+,3,1.0
GNN,0,2924,319.328988245949,319.4,[M+NH4]+,3,1.0
GNN,0,2925,316.1185206186334,316.0,[M+NH4]+,3,1.0
GNN,0,2926,316.1185206186334,316.5,[M+NH4]+,3,1.0
GNN,0,2927,314.68069303008565,313.9,[M+NH4]+,3,1.0
GNN,0,2928,314.68069303008565,315.1,[M+NH4]+,3,1.0
GNN,0,2929,313.3235436241761,312.7,[M+NH4]+,3,1.0
GNN,0,2930,313.3235436241761,314.8,[M+NH4]+,3,1.0
GNN,0,2931,326.19504948743923,326.7,[M+NH4]+,3,1.0
GNN,0,2932,326.19504948743923,326.4,[M+NH4]+,3,1.0
GNN,0,2933,324.4743168786365,324.6,[M+NH4]+,3,1.0
GNN,0,2934,324.4743168786365,324.4,[M+NH4]+,3,1.0
GNN,0,2935,324.4743168786365,324.7,[M+NH4]+,3,1.0
GNN,0,2936,322.7606779764756,322.4,[M+NH4]+,3,1.0
GNN,0,2937,322.7606779764756,322.0,[M+NH4]+,3,1.0
GNN,0,2938,322.7606779764756,322.1,[M+NH4]+,3,1.0
GNN,0,2939,322.7606779764756,322.3,[M+NH4]+,3,1.0
GNN,0,2940,319.7626301575344,320.5,[M+NH4]+,3,1.0
GNN,0,2941,319.7626301575344,314.1,[M+NH4]+,3,1.0
GNN,0,2942,319.7626301575344,319.7,[M+NH4]+,3,1.0
GNN,0,2943,319.7626301575344,320.0,[M+NH4]+,3,1.0
GNN,0,2944,317.7249008679035,317.6,[M+NH4]+,3,1.0
GNN,0,2945,317.7249008679035,317.1,[M+NH4]+,3,1.0
GNN,0,2946,317.7249008679035,318.2,[M+NH4]+,3,1.0
GNN,0,2947,317.7249008679035,320.5,[M+NH4]+,3,1.0
GNN,0,2948,314.497821342033,314.5,[M+Na]+,4,1.0
GNN,0,2949,316.18006292472944,315.8,[M+NH4]+,3,1.0
GNN,0,2950,316.18006292472944,315.1,[M+NH4]+,3,1.0
GNN,0,2951,316.18006292472944,318.0,[M+NH4]+,3,1.0
GNN,0,2952,314.5238926759126,312.8,[M+NH4]+,3,1.0
GNN,0,2953,314.5238926759126,317.6,[M+NH4]+,3,1.0
GNN,0,2954,314.005001684223,312.4,[M+NH4]+,3,1.0
GNN,0,2955,314.005001684223,315.0,[M+NH4]+,3,1.0
GNN,0,2956,328.9628110571197,329.3,[M+NH4]+,3,1.0
GNN,0,2957,328.9628110571197,328.6,[M+NH4]+,3,1.0
GNN,0,2958,327.8200400235958,327.7,[M+NH4]+,3,1.0
GNN,0,2959,327.8200400235958,327.3,[M+NH4]+,3,1.0
GNN,0,2960,325.867721048364,325.6,[M+NH4]+,3,1.0
GNN,0,2961,325.867721048364,325.5,[M+NH4]+,3,1.0
GNN,0,2962,322.823674853432,322.9,[M+NH4]+,3,1.0
GNN,0,2963,322.823674853432,323.2,[M+NH4]+,3,1.0
GNN,0,2964,320.8363609503226,320.8,[M+NH4]+,3,1.0
GNN,0,2965,320.05516803463377,317.5,[M+NH4]+,3,1.0
GNN,0,2966,320.05516803463377,321.4,[M+NH4]+,3,1.0
GNN,0,2967,332.43763321755654,331.9,[M+NH4]+,3,1.0
GNN,0,2968,332.43763321755654,332.2,[M+NH4]+,3,1.0
GNN,0,2969,331.53705577565984,330.6,[M+NH4]+,3,1.0
GNN,0,2970,331.53705577565984,330.3,[M+NH4]+,3,1.0
GNN,0,2971,328.05404223957754,328.2,[M+NH4]+,3,1.0
GNN,0,2972,328.05404223957754,328.8,[M+NH4]+,3,1.0
GNN,0,2973,328.05404223957754,328.4,[M+NH4]+,3,1.0
GNN,0,2974,326.43864816026195,327.0,[M+NH4]+,3,1.0
GNN,0,2975,326.43864816026195,326.4,[M+NH4]+,3,1.0
GNN,0,2976,326.43864816026195,325.1,[M+NH4]+,3,1.0
GNN,0,2977,326.43864816026195,326.0,[M+NH4]+,3,1.0
GNN,0,2978,323.96243052554325,324.7,[M+NH4]+,3,1.0
GNN,0,2979,323.96243052554325,324.1,[M+NH4]+,3,1.0
GNN,0,2980,323.96243052554325,324.3,[M+NH4]+,3,1.0
GNN,0,2981,322.84887554313184,322.3,[M+NH4]+,3,1.0
GNN,0,2982,322.84887554313184,324.7,[M+NH4]+,3,1.0
GNN,0,2983,322.84887554313184,322.6,[M+NH4]+,3,1.0
GNN,0,2984,322.84887554313184,322.4,[M+NH4]+,3,1.0
GNN,0,2985,322.84887554313184,324.5,[M+NH4]+,3,1.0
GNN,0,2986,321.007814695657,323.5,[M+NH4]+,3,1.0
GNN,0,2987,321.007814695657,321.8,[M+NH4]+,3,1.0
GNN,0,2988,321.007814695657,321.9,[M+NH4]+,3,1.0
GNN,0,2989,321.007814695657,324.0,[M+NH4]+,3,1.0
GNN,0,2990,318.64732256021847,318.1,[M+NH4]+,3,1.0
GNN,0,2991,318.64732256021847,321.4,[M+NH4]+,3,1.0
GNN,0,2992,316.7675093511634,317.3,[M+NH4]+,3,1.0
GNN,0,2993,316.7675093511634,318.5,[M+NH4]+,3,1.0
GNN,0,2994,315.0657534574812,314.3,[M+NH4]+,3,1.0
GNN,0,2995,335.8641135356688,335.0,[M+NH4]+,3,1.0
GNN,0,2996,333.36922122035304,333.0,[M+NH4]+,3,1.0
GNN,0,2997,333.36922122035304,332.9,[M+NH4]+,3,1.0
GNN,0,2998,332.24304145488446,331.2,[M+NH4]+,3,1.0
GNN,0,2999,332.24304145488446,330.7,[M+NH4]+,3,1.0
GNN,0,3000,330.1628777587725,329.2,[M+NH4]+,3,1.0
GNN,0,3001,330.1628777587725,329.1,[M+NH4]+,3,1.0
GNN,0,3002,329.26273496837274,327.0,[M+NH4]+,3,1.0
GNN,0,3003,329.26273496837274,327.7,[M+NH4]+,3,1.0
GNN,0,3004,324.48506384295115,325.1,[M+NH4]+,3,1.0
GNN,0,3005,324.5030880409307,326.4,[M+NH4]+,3,1.0
GNN,0,3006,324.5030880409307,325.4,[M+NH4]+,3,1.0
GNN,0,3007,322.66331299148925,322.8,[M+NH4]+,3,1.0
GNN,0,3008,322.66331299148925,324.8,[M+NH4]+,3,1.0
GNN,0,3009,322.27173352080916,322.2,[M+NH4]+,3,1.0
GNN,0,3010,337.4629812550143,338.3,[M+NH4]+,3,1.0
GNN,0,3011,337.4629812550143,337.8,[M+NH4]+,3,1.0
GNN,0,3012,336.7764768225534,336.3,[M+NH4]+,3,1.0
GNN,0,3013,336.7764768225534,335.9,[M+NH4]+,3,1.0
GNN,0,3014,320.0879318703684,322.1,[M+NH4]+,3,1.0
GNN,0,3015,320.0879318703684,319.5,[M+NH4]+,3,1.0
GNN,0,3016,334.3926338738414,334.2,[M+NH4]+,3,1.0
GNN,0,3017,334.3926338738414,333.7,[M+NH4]+,3,1.0
GNN,0,3018,332.83137081388725,332.3,[M+NH4]+,3,1.0
GNN,0,3019,332.83137081388725,332.1,[M+NH4]+,3,1.0
GNN,0,3020,331.69375411435044,332.3,[M+NH4]+,3,1.0
GNN,0,3021,331.69375411435044,330.3,[M+NH4]+,3,1.0
GNN,0,3022,331.69375411435044,331.8,[M+NH4]+,3,1.0
GNN,0,3023,328.73195394125776,330.2,[M+NH4]+,3,1.0
GNN,0,3024,328.73195394125776,330.6,[M+NH4]+,3,1.0
GNN,0,3025,327.8911743098274,328.0,[M+NH4]+,3,1.0
GNN,0,3026,327.8911743098274,328.5,[M+NH4]+,3,1.0
